action_boundary_fraction,action_sd,case_count,consecutive_action_variation,core_clip_fraction,cumulative_reward,mae_0_1800,mae_0_600,mae_600_1800,mean_deterministic_action,profile,rmse_0_1800,rmse_0_600,rmse_600_1800,seed,sqi_rejection_fraction,stale_fraction,state,subject_count,time_above_60_fraction,time_below_40_fraction,time_in_40_60_fraction,total_propofol_mg,visible_fraction
0.014351851851851852,0.4979607645757291,96,0.029119773724530885,0.0,93.14115510506701,3.5552953433763457,8.470760369739331,1.0975628301948526,1.1758575261794721,P0,9.328584929973816,16.010320840412586,1.4385801864458407,51,0.0,0.0010416666666666667,S_CE,96,0.08188657407407408,0.0,0.9181134259259259,211.65435471230498,0.5440972222222222
0.005092592592592592,0.5151533744441182,96,0.03923506552467965,0.0,96.31157584472855,3.324879162901736,7.685543614259816,1.1445469372226957,1.220131063207777,P1,8.82894407953126,15.07957626874551,1.653377367006395,51,0.13107638888888887,0.0011574074074074073,S_CE,96,0.07407407407407406,0.0,0.9259259259259259,219.62359137739986,0.41290509259259256
0.028703703703703703,0.5003592991848754,96,0.03327090680959949,0.0,111.3073836205477,3.0950655368671076,7.961031009889258,0.662082800356033,1.1826967410501783,P0,8.940650964280028,15.391762838275966,1.0692000309132006,51,0.0,0.0010416666666666667,S_CONC,96,0.0785300925925926,0.0,0.9214699074074075,212.8854133890321,0.5440972222222222
0.03142361111111111,0.5137172067126627,96,0.038062553377596585,0.0,108.8404341606999,3.044160162688948,7.712578885605995,0.7099508012304226,1.1918395143002272,P1,8.743049276024923,15.039362327772807,1.1218719859053552,51,0.13107638888888887,0.0011574074074074073,S_CONC,96,0.07546296296296294,0.0,0.924537037037037,214.5311125740409,0.41290509259259256
0.004745370370370371,0.375333711230798,96,0.018473440098786098,0.0,58.78256305739973,6.611796306368329,13.31355241313893,3.2609182529830263,1.244312319984763,P0,12.040736268776044,19.92362052402632,3.7535158917242266,52,0.0,0.0010416666666666667,S0,96,0.1308449074074074,0.01880787037037037,0.8503472222222223,223.97621759725735,0.5440972222222222
0.0005208333333333333,0.28258183374684287,96,0.016906194314291245,0.0,50.182481417493385,6.893067654611158,13.269455370339637,3.7048737967469165,1.2645917185616715,P1,11.945091736063565,19.66781665701824,4.136618912541117,52,0.13107638888888887,0.0011574074074074073,S0,96,0.1343171296296296,0.011979166666666666,0.8537037037037036,227.62650934110084,0.41290509259259256
0.019618055555555555,0.47611135613293554,96,0.0338890613637712,0.0,87.16520497856949,3.9744833135096105,9.203050604249604,1.3601996681396145,1.1946447024363334,P0,9.831947148930977,16.833648770754177,1.6844217740799692,52,0.0,0.0010416666666666667,S_PROP,96,0.0888888888888889,0.0,0.9111111111111111,215.03604643854,0.5440972222222222
0.010590277777777777,0.45978829333739163,96,0.03408940661060355,0.0,85.35458199310965,4.249936282542663,9.3017979512082,1.7240054482098939,1.190959387415744,P1,9.935953509656294,16.8275795810509,2.250444752769068,52,0.13107638888888887,0.0011574074074074073,S_PROP,96,0.09033564814814816,0.0002893518518518519,0.9093750000000002,214.37268973483393,0.41290509259259256
0.007928240740740741,0.33123582108678357,96,0.019033381661653408,0.0,60.514670133437754,6.340890501969586,13.236842235689911,2.892914635109424,1.2265730858676962,P0,11.721894015982505,19.544478553637788,3.3339657989961418,52,0.0,0.0010416666666666667,S_REMI,96,0.13385416666666664,0.004918981481481482,0.8612268518518519,220.78315545618534,0.5440972222222222
0.010069444444444445,0.4019034817381278,96,0.022372493657389275,0.0,50.163091655727044,7.19827669008318,12.817988066837225,4.38842100170616,1.2961144109429033,P1,11.880853610533677,18.964589255364782,4.915936153142209,52,0.13107638888888887,0.0011574074074074073,S_REMI,96,0.1261574074074074,0.07025462962962963,0.803587962962963,233.3005939697226,0.41290509259259256
