actor_tanh_saturation_fraction,diagnostic_action_clip_fraction,finite_input,physical_action_q01,physical_action_q50,physical_action_q99,physical_clipped_action_mean,profile,raw_action_q01,raw_action_q50,raw_action_q99,raw_deterministic_action_mean,scaled_abs_mean_concentration,scaled_abs_mean_cumulative,scaled_abs_mean_recent,scaled_abs_mean_s0,scope,seed,state,step
0.0,0.018055555555555554,True,0.0,1.1616253852844238,2.0191140174865723,1.1533761024475098,P0,-0.4133703410625458,1.1616253852844238,2.0191140174865723,1.144552230834961,0.0,0.5406333208084106,0.0,0.463907927274704,checkpoint_train_diagnostic,50,S_CUM,131072
0.0,0.016319444444444445,True,0.0,1.1305994987487793,2.0705389976501465,1.1375924348831177,P1,-0.3632579743862152,1.1305994987487793,2.0705389976501465,1.129229187965393,0.0,0.5378309488296509,0.0,0.43062373995780945,checkpoint_train_diagnostic,50,S_CUM,131072
4.8828125e-05,0.03263888888888889,True,0.0,1.1880011558532715,3.3949623107910156,1.203240990638733,P0,-0.7202146649360657,1.1880011558532715,3.3949623107910156,1.185117244720459,0.5417729020118713,0.0,0.0,0.46835681796073914,checkpoint_train_diagnostic,50,S_CONC,131072
0.0,0.04131944444444444,True,0.0,1.2000843286514282,3.507554769515991,1.1837892532348633,P1,-1.760084867477417,1.2000843286514282,3.507554769515991,1.1385068893432617,0.5368949174880981,0.0,0.0,0.43511077761650085,checkpoint_train_diagnostic,50,S_CONC,131072
9.087456597222222e-05,0.03854166666666667,True,0.0,1.231821060180664,3.7887277603149414,1.245896339416504,P0,-1.029074788093567,1.231821060180664,3.7887277603149414,1.218285322189331,0.5533374547958374,0.5662415623664856,0.0,0.4707793891429901,checkpoint_train_diagnostic,50,S_CORE,131072
0.0,0.036284722222222225,True,0.0,1.1863876581192017,3.751917839050293,1.1946358680725098,P1,-1.1341522932052612,1.1863876581192017,3.751917839050293,1.163766860961914,0.5407147407531738,0.5549782514572144,0.0,0.43584105372428894,checkpoint_train_diagnostic,50,S_CORE,131072
0.0,0.02378472222222222,True,0.0,0.8577030897140503,2.3536736965179443,0.9359303116798401,P0,-0.6700170040130615,0.8577030897140503,2.3536736965179443,0.9212292432785034,0.46919822692871094,0.48093605041503906,0.41191017627716064,0.4429628849029541,checkpoint_train_diagnostic,50,S1,131072
0.0,0.02309027777777778,True,0.0,0.8594580888748169,1.912234902381897,0.9258620142936707,P1,-0.5275469422340393,0.8594580888748169,1.912234902381897,0.9144812822341919,0.4663200378417969,0.47771120071411133,0.4090600609779358,0.40822291374206543,checkpoint_train_diagnostic,50,S1,131072
0.0,0.028125,True,0.0,1.276702642440796,2.3519692420959473,1.2465643882751465,P0,-1.0354230403900146,1.276702642440796,2.3519692420959473,1.2220045328140259,0.0,0.0,0.0,0.47267094254493713,checkpoint_train_diagnostic,51,S0,131072
0.0,0.0125,True,0.0,1.2646870613098145,2.16202974319458,1.2432081699371338,P1,-0.0723307803273201,1.2646870613098145,2.16202974319458,1.2397128343582153,0.0,0.0,0.0,0.4405406713485718,checkpoint_train_diagnostic,51,S0,131072
0.0,0.006597222222222222,True,0.162160262465477,0.8129980564117432,2.343999147415161,0.883770763874054,P0,0.162160262465477,0.8129980564117432,2.343999147415161,0.8826363682746887,0.0,0.4695221781730652,0.0,0.438697874546051,checkpoint_train_diagnostic,51,S_CUM,131072
0.0,0.0,True,0.5716207027435303,0.9174585342407227,1.6054455041885376,0.9300569295883179,P1,0.5716207027435303,0.9174585342407227,1.6054455041885376,0.9300569295883179,0.0,0.4743380546569824,0.0,0.4088403582572937,checkpoint_train_diagnostic,51,S_CUM,131072
0.0,0.016145833333333335,True,0.0,1.0236659049987793,1.962409257888794,1.0403424501419067,P0,-0.42256906628608704,1.0236659049987793,1.962409257888794,1.0310899019241333,0.4954816997051239,0.0,0.0,0.45171648263931274,checkpoint_train_diagnostic,51,S_CONC,131072
0.0,0.009548611111111112,True,0.011391622014343739,1.2488086223602295,1.6794440746307373,1.1154078245162964,P1,0.011391622014343739,1.2488086223602295,1.6794440746307373,1.1120198965072632,0.514904797077179,0.0,0.0,0.42740702629089355,checkpoint_train_diagnostic,51,S_CONC,131072
0.0,0.01875,True,0.0,0.8383166193962097,2.340367078781128,0.9228591322898865,P0,-0.569685161113739,0.8383166193962097,2.340367078781128,0.9106134176254272,0.46567943692207336,0.47758156061172485,0.0,0.44251489639282227,checkpoint_train_diagnostic,51,S_CORE,131072
0.0,0.03697916666666667,True,0.0,1.1700228452682495,3.3497812747955322,1.1694061756134033,P1,-2.167517900466919,1.1700228452682495,3.3497812747955322,1.1147016286849976,0.5355694890022278,0.5501039028167725,0.0,0.4335334300994873,checkpoint_train_diagnostic,51,S_CORE,131072
4.204644097222222e-05,0.03680555555555556,True,0.0,1.2042677402496338,3.5224697589874268,1.221022129058838,P0,-1.5730537176132202,1.2042677402496338,3.5224697589874268,1.181232213973999,0.546972930431366,0.5599231123924255,0.4933459758758545,0.4686545729637146,checkpoint_train_diagnostic,51,S1,131072
0.0,0.03680555555555556,True,0.0,1.198068380355835,3.5985968112945557,1.2205815315246582,P1,-1.4041115045547485,1.198068380355835,3.5985968112945557,1.1855340003967285,0.5469496250152588,0.5608198642730713,0.49321448802948,0.4370117485523224,checkpoint_train_diagnostic,51,S1,131072
0.0,0.00625,True,0.14699973165988922,0.7191492319107056,2.2033870220184326,0.748714804649353,P0,0.14699973165988922,0.7191492319107056,2.2033870220184326,0.7473919987678528,0.0,0.0,0.0,0.4287761151790619,checkpoint_train_diagnostic,52,S0,131072
0.0,0.0010416666666666667,True,0.36143508553504944,0.8964900374412537,1.7722415924072266,1.0299805402755737,P1,0.36143508553504944,0.8964900374412537,1.7722415924072266,1.0298124551773071,0.0,0.0,0.0,0.4254605174064636,checkpoint_train_diagnostic,52,S0,131072
0.0,0.022048611111111113,True,0.0,1.1993112564086914,2.2583162784576416,1.1799302101135254,P0,-0.524141252040863,1.1993112564086914,2.2583162784576416,1.1682041883468628,0.0,0.5460299253463745,0.0,0.46526914834976196,checkpoint_train_diagnostic,52,S_CUM,131072
0.0,0.015277777777777777,True,0.0,1.1356558799743652,2.2996909618377686,1.1278506517410278,P1,-0.22079768776893616,1.1356558799743652,2.2996909618377686,1.1211258172988892,0.0,0.5385252237319946,0.0,0.4305190145969391,checkpoint_train_diagnostic,52,S_CUM,131072
9.494357638888889e-05,0.03993055555555555,True,0.0,1.2657837867736816,3.3848698139190674,1.2605671882629395,P0,-0.9631689786911011,1.2657837867736816,3.3848698139190674,1.2339810132980347,0.5553026795387268,0.0,0.0,0.4714728593826294,checkpoint_train_diagnostic,52,S_CONC,131072
0.0,0.04201388888888889,True,0.0,1.2220091819763184,3.2943966388702393,1.207064151763916,P1,-1.0583723783493042,1.2220091819763184,3.2943966388702393,1.1781010627746582,0.5426156520843506,0.0,0.0,0.437392920255661,checkpoint_train_diagnostic,52,S_CONC,131072
4.204644097222222e-05,0.03229166666666667,True,0.0,1.2207951545715332,3.7393639087677,1.2312203645706177,P0,-1.3914692401885986,1.2207951545715332,3.7393639087677,1.1980421543121338,0.5502406358718872,0.5628998875617981,0.0,0.46944987773895264,checkpoint_train_diagnostic,52,S_CORE,131072
